nom,prix,ancien_prix,remise_pct,url,image_url,site,categorie,date_scraping,en_promotion,gamme_prix,product_id
"Table basse, Table basse Live Edge - TONI",720.0,850.0,15.0,https://www.jumia.ma/generic-table-basse-table-basse-live-edge-toni-63134954.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/943136/1.jpg?5684,jumia,Salle A Manger,2026-06-11 18:51:49,True,Économique (500-1500),jumia_3078
Table avec 2 chaises pour jardins,2899.0,,0.0,https://www.jumia.ma/generic-table-avec-2-chaises-pour-jardins-65943642.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/634956/1.jpg?3247,jumia,Salle A Manger,2026-06-11 18:50:39,False,Milieu (1500-4000),jumia_3084
Kitea Set table à manger MIRO avec 4 chaises - Blanc,3990.0,,0.0,https://www.jumia.ma/kitea-set-table-a-manger-miro-avec-4-chaises-blanc-65980471.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/408956/1.jpg?5165,jumia,Salle A Manger,2026-06-11 18:51:18,False,Milieu (1500-4000),jumia_3092
Table Basse Ronde En Bois Rustique - Black To Gold,499.0,650.0,23.0,https://www.jumia.ma/generic-table-basse-ronde-en-bois-rustique-black-to-gold-63362039.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/026336/1.jpg?8645,jumia,Salle A Manger,2026-06-11 18:51:27,True,Entrée (<500),jumia_3100
Kitea SET TABLE À MANGER INDORE + 4 CHAISES - Blanc / Noir,1995.0,3095.0,36.0,https://www.jumia.ma/kitea-set-table-a-manger-indore-4-chaises-blanc-noir-65775180.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/157756/1.jpg?7386,jumia,Salle A Manger,2026-06-11 18:50:46,True,Milieu (1500-4000),jumia_3109
Dansmamaison.ma LILY Chaise en tissus bouclette – Jaune,950.0,,0.0,https://www.jumia.ma/dansmamaison.ma-lily-chaise-en-tissus-bouclette-jaune-67916968.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/961976/1.jpg?4736,jumia,Salle A Manger,2026-06-11 18:50:39,False,Économique (500-1500),jumia_3117
Kitea Set Table + 4 Chaises PRINCETON - Marron,4795.0,5990.0,20.0,https://www.jumia.ma/kitea-set-table-4-chaises-princeton-marron-67348000.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/084376/1.jpg?7829,jumia,Salle A Manger,2026-06-11 18:51:10,True,Premium (4000-10k),jumia_3127
Active chef Plaque de cuisson à gaz encastrable inox premium 4 feux 60cm allumage électrique,1749.0,,0.0,https://www.jumia.ma/active-chef-plaque-de-cuisson-a-gaz-encastrable-inox-premium-4-feux-60cm-allumage-electrique-67321899.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/812376/1.jpg?2958,jumia,Salle A Manger,2026-06-11 18:50:58,False,Milieu (1500-4000),jumia_3141
Kitea Buffet OAK SQUERE 2 Portes – Beige,2999.0,,0.0,https://www.jumia.ma/kitea-buffet-oak-squere-2-portes-beige-66596171.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/169566/1.jpg?2822,jumia,Salle A Manger,2026-06-11 18:50:48,False,Milieu (1500-4000),jumia_3155
Bout de Canapé Ronde Chêne Chaud/Noir Ø55cm Style Scandinave Table d'Appoint Salon Chambre Design Moderne,779.0,1012.7,23.0,https://www.jumia.ma/generic-bout-de-canape-ronde-chene-chaudnoir-o55cm-style-scandinave-table-dappoint-salon-chambre-design-moderne-67639368.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/393676/1.jpg?2812,jumia,Salle A Manger,2026-06-11 18:51:37,True,Économique (500-1500),jumia_3157
Kitea Table Basse CARDIGAN - Beige / Blanc,1695.0,2395.0,29.0,https://www.jumia.ma/kitea-table-basse-cardigan-beige-blanc-65590984.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/909556/1.jpg?1324,jumia,Salle A Manger,2026-06-11 18:51:18,True,Milieu (1500-4000),jumia_3164
"Table pc portable, plateau petit déjeuner, Table de lit pliable",511.21,715.69,29.0,https://www.jumia.ma/generic-table-pc-portable-plateau-petit-dejeuner-table-de-lit-pliable-67687020.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/078676/1.jpg?3569,jumia,Salle A Manger,2026-06-11 18:50:58,True,Économique (500-1500),jumia_3168
Kitea TABLE BASSE AJUSTABLE CORTADO VIKING- Noyer,2295.0,4249.0,46.0,https://www.jumia.ma/kitea-table-basse-ajustable-cortado-viking-noyer-66194026.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/049166/1.jpg?2926,jumia,Salle A Manger,2026-06-11 18:51:43,True,Milieu (1500-4000),jumia_3187
Kitea Table Ronde Soli 65X40Cm - Blanc / Noir,2995.0,4299.0,30.0,https://www.jumia.ma/kitea-table-ronde-soli-65x40cm-blanc-noir-67584156.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/148576/1.jpg?2799,jumia,Salle A Manger,2026-06-11 18:51:37,True,Milieu (1500-4000),jumia_3204
"Table d'appoint Mobile nordique de luxe, meuble d'extrémité de canapé épais, Anti-chute, petite Table de balcon, support de café artistique moderne",249.0,590.0,58.0,https://www.jumia.ma/table-dappoint-mobile-nordique-de-luxe-meuble-dextremite-de-canape-epais-anti-chute-petite-table-de-balcon-support-de-cafe-artistique-moderne-generic-mpg1568423.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/289576/1.jpg?8126,jumia,Salle A Manger,2026-06-11 18:50:48,True,Entrée (<500),jumia_3207
Table Basse modern en bois mdf elegant,900.0,1300.0,31.0,https://www.jumia.ma/generic-table-basse-modern-en-bois-mdf-elegant-67583056.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/038576/1.jpg?5793,jumia,Salle A Manger,2026-06-11 18:51:10,True,Économique (500-1500),jumia_3220
"Table console 130cm avec 3 étagères, table de canapé, table d’entrée,  étagère en verre trempé, style moderne, pour chambre à coucher de salon d’entrée",1729.0,,0.0,https://www.jumia.ma/generic-table-console-130cm-avec-3-etageres-table-de-canape-table-dentree-etagere-en-verre-trempe-style-moderne-pour-chambre-a-coucher-de-salon-dentree-65726890.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/862756/1.jpg?5843,jumia,Salle A Manger,2026-06-11 18:51:27,False,Milieu (1500-4000),jumia_3222
Dansmamaison.ma MARTIN Tabouret de bar en similicuir et piétement en métal - Marron,713.0,1200.0,41.0,https://www.jumia.ma/dansmamaison.ma-martin-tabouret-de-bar-en-similicuir-et-pietement-en-metal-marron-67234134.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/143276/1.jpg?4991,jumia,Salle A Manger,2026-06-11 18:50:48,True,Économique (500-1500),jumia_3230
Pack de 2 Tables Gigognes Rondes Chêne Naturel Ø55/45cm Design Scandinave Moderne Salon Chambre Gain de Place,1889.0,2455.7,23.0,https://www.jumia.ma/generic-pack-de-2-tables-gigognes-rondes-chene-naturel-o5545cm-design-scandinave-moderne-salon-chambre-gain-de-place-67639354.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/393676/1.jpg?2798,jumia,Salle A Manger,2026-06-11 18:51:43,True,Milieu (1500-4000),jumia_3244
Kitea Table Basse OAK SQUERE - Beige,1299.0,,0.0,https://www.jumia.ma/kitea-table-basse-oak-squere-beige-66596194.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/169566/1.jpg?2827,jumia,Salle A Manger,2026-06-11 18:51:37,False,Économique (500-1500),jumia_3257
Kitea Table basse SAINT TROPEZ - Marron et Blanc,1995.0,,0.0,https://www.jumia.ma/kitea-table-basse-saint-tropez-marron-et-blanc-63959434.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/495936/1.jpg?2791,jumia,Salle A Manger,2026-06-11 18:50:56,False,Milieu (1500-4000),jumia_3261
Bout de Canapé Blanc/Bambou 55x55cm Table Basse Design Scandinave Moderne Salon Chambre Multifonctionnelle,435.0,565.5,23.0,https://www.jumia.ma/generic-bout-de-canape-blancbambou-55x55cm-table-basse-design-scandinave-moderne-salon-chambre-multifonctionnelle-67639352.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/393676/1.jpg?2797,jumia,Salle A Manger,2026-06-11 18:51:37,True,Entrée (<500),jumia_3275
Dansmamaison.ma OSLO Chaise style scandinave - Taupe,452.0,675.0,33.0,https://www.jumia.ma/dansmamaison.ma-oslo-chaise-style-scandinave-taupe-67307186.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/170376/1.jpg?1456,jumia,Salle A Manger,2026-06-11 18:50:39,True,Entrée (<500),jumia_3285
Kitea Set De 2 Tables Basses Carrées Merve - Blanc Mat,2990.0,3490.0,14.0,https://www.jumia.ma/kitea-set-de-2-tables-basses-carrees-merve-blanc-mat-67756593.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/565776/1.jpg?8747,jumia,Salle A Manger,2026-06-11 18:51:43,True,Milieu (1500-4000),jumia_3304
Table Basse Ronde En Bois Rustique - Ivan,499.0,650.0,23.0,https://www.jumia.ma/generic-table-basse-ronde-en-bois-rustique-ivan-64554026.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/045546/1.jpg?1144,jumia,Salle A Manger,2026-06-11 18:51:18,True,Entrée (<500),jumia_3336
Table de camping ronde pliante - ROUGE,215.1,259.0,17.0,https://www.jumia.ma/generic-table-de-camping-ronde-pliante-rouge-67389811.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/898376/1.jpg?5492,jumia,Salle A Manger,2026-06-11 18:51:20,True,Entrée (<500),jumia_3345
Grande Table d'Appoint Ronde 55 cm de Diamètre - Bout de Canapé Style Industriel - Chêne Chaud - Piétement Noir Solide,779.0,1012.7,23.0,https://www.jumia.ma/generic-grande-table-dappoint-ronde-55-cm-de-diametre-bout-de-canape-style-industriel-chene-chaud-pietement-noir-solide-67367329.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/376376/1.jpg?8990,jumia,Salle A Manger,2026-06-11 18:51:49,True,Économique (500-1500),jumia_3355
Table manucure/pliable en (MDF) 18mm neuf,850.0,999.0,15.0,https://www.jumia.ma/generic-table-manucurepliable-en-mdf-18mm-neuf-67555016.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/055576/1.jpg?6764,jumia,Salle A Manger,2026-06-11 18:50:39,True,Économique (500-1500),jumia_3357
Kitea Table rectangulaire CARACAS - Noir,1295.0,1899.0,32.0,https://www.jumia.ma/kitea-table-rectangulaire-caracas-noir-67390614.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/609376/1.jpg?8820,jumia,Salle A Manger,2026-06-11 18:51:43,True,Économique (500-1500),jumia_3368
Kitea Table Basse LAZIO 1 Tiroir - Blanc / Doré,2499.0,,0.0,https://www.jumia.ma/kitea-table-basse-lazio-1-tiroir-blanc-dore-67390588.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/509376/1.jpg?5700,jumia,Salle A Manger,2026-06-11 18:51:37,False,Milieu (1500-4000),jumia_3382
Table de Lit Pliable en Bambou Laqué  Plateau Petit Déjeuner en Bambou avec Poignées Modulables,299.0,,0.0,https://www.jumia.ma/table-de-lit-pliable-en-bambou-laque-plateau-petit-dejeuner-en-bambou-avec-poignees-modulables-generic-mpg1480593.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/538193/1.jpg?3240,jumia,Salle A Manger,2026-06-11 18:51:20,False,Entrée (<500),jumia_3393
Dansmamaison.ma AMANDINE Chaise de salle a manger - Gris,990.0,,0.0,https://www.jumia.ma/dansmamaison.ma-amandine-chaise-de-salle-a-manger-gris-67675233.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/257676/1.jpg?0882,jumia,Salle A Manger,2026-06-11 18:50:39,False,Économique (500-1500),jumia_3396
"Table d’appoint salon, table canapé moderne, table latérale compacte, table basse d’appoint intérieure.",143.1,189.0,24.0,https://www.jumia.ma/generic-table-dappoint-salon-table-canape-moderne-table-laterale-compacte-table-basse-dappoint-interieure.-67587159.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/178576/1.jpg?4324,jumia,Salle A Manger,2026-06-11 18:50:48,True,Entrée (<500),jumia_3399
Kitea Buffet Haut INFINITO - Noir / Marron,2995.0,4495.0,33.0,https://www.jumia.ma/kitea-buffet-haut-infinito-noir-marron-64611065.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/011646/1.jpg?3855,jumia,Salle A Manger,2026-06-11 18:50:48,True,Milieu (1500-4000),jumia_3425
Kitea Table À Manger Extensible 140 à 180cm SKY - Marron,2395.0,2795.0,14.0,https://www.jumia.ma/kitea-table-a-manger-extensible-140-a-180cm-sky-marron-65754510.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/545756/1.jpg?6445,jumia,Salle A Manger,2026-06-11 18:50:39,True,Milieu (1500-4000),jumia_3461
Dansmamaison.ma LORENZA Buffet avec 4 portes et 1 tiroir 180 cm - Chêne,3750.0,,0.0,https://www.jumia.ma/dansmamaison.ma-lorenza-buffet-avec-4-portes-et-1-tiroir-180-cm-chene-67674635.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/647676/1.jpg?9554,jumia,Salle A Manger,2026-06-11 18:50:58,False,Milieu (1500-4000),jumia_3473
Kitea Table À Manger Ruth - Blanc / Naturel,2995.0,4895.0,39.0,https://www.jumia.ma/kitea-table-a-manger-ruth-blanc-naturel-67709810.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/890776/1.jpg?7311,jumia,Salle A Manger,2026-06-11 18:51:43,True,Milieu (1500-4000),jumia_3479
Kitea Table Ronde Soli 45X45Cm - Blanc / Noir,1995.0,3299.0,40.0,https://www.jumia.ma/kitea-table-ronde-soli-45x45cm-blanc-noir-67584149.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/148576/1.jpg?2795,jumia,Salle A Manger,2026-06-11 18:51:37,True,Milieu (1500-4000),jumia_3493
Kitea Table Bar MOJO - Marron,3995.0,6499.0,39.0,https://www.jumia.ma/kitea-table-bar-mojo-marron-63959431.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/495936/1.jpg?2791,jumia,Salle A Manger,2026-06-11 18:51:43,True,Milieu (1500-4000),jumia_3496
Kitea Table De Réunion DISEGNO - Oak Foncé,3299.0,,0.0,https://www.jumia.ma/kitea-table-de-reunion-disegno-oak-fonce-63343447.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/434336/1.jpg?9699,jumia,Salle A Manger,2026-06-11 18:51:10,False,Milieu (1500-4000),jumia_3507
Fores Kikua Plus - Buffet 3 Portes Blanc et Chêne,1663.0,2700.0,38.0,https://www.jumia.ma/fores-kikua-plus-buffet-3-portes-blanc-et-chene-64027685.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/672046/1.jpg?7974,jumia,Salle A Manger,2026-06-11 18:50:39,True,Milieu (1500-4000),jumia_3517
"table de salon, dessus de table carré, cadre en acier robuste",400.0,,0.0,https://www.jumia.ma/table-de-salon-dessus-de-table-carre-cadre-en-acier-robuste-generic-mpg1267168.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/865374/1.jpg?1830,jumia,Salle A Manger,2026-06-11 18:50:46,False,Entrée (<500),jumia_3518
Kitea Table À Manger FLAIR - Blanc,2595.0,5995.0,57.0,https://www.jumia.ma/kitea-table-a-manger-flair-blanc-65974228.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/247956/1.jpg?6746,jumia,Salle A Manger,2026-06-11 18:50:56,True,Milieu (1500-4000),jumia_3520
Lot de 2 Tables Basses Naturel,649.0,890.0,27.0,https://www.jumia.ma/lot-de-2-tables-basses-naturel-generic-mpg1461892.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/943346/1.jpg?4127,jumia,Salle A Manger,2026-06-11 18:50:46,True,Économique (500-1500),jumia_3531
Kitea Table De coin LIONTE - Marron,2459.0,2999.0,18.0,https://www.jumia.ma/kitea-table-de-coin-lionte-marron-65892964.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/929856/1.jpg?7190,jumia,Salle A Manger,2026-06-11 18:51:37,True,Milieu (1500-4000),jumia_3537
Table de basse en bois et fer,499.0,699.0,29.0,https://www.jumia.ma/table-de-basse-en-bois-et-fer-generic-mpg1361101.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/609625/1.jpg?4666,jumia,Salle A Manger,2026-06-11 18:51:18,True,Entrée (<500),jumia_3567
Kitea Table Basse Vodol - Beige / Noir,2390.0,2990.0,20.0,https://www.jumia.ma/kitea-table-basse-vodol-beige-noir-65425397.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/352456/1.jpg?5424,jumia,Salle A Manger,2026-06-11 18:51:43,True,Milieu (1500-4000),jumia_3581
Kitea Table Basse SAVONA - Chêne,1195.0,1595.0,25.0,https://www.jumia.ma/kitea-table-basse-savona-chene-62104018.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/040126/1.jpg?1751,jumia,Salle A Manger,2026-06-11 18:50:46,True,Économique (500-1500),jumia_3586
Coffee table 50×100 cm,1750.0,,0.0,https://www.jumia.ma/generic-coffee-table-50100-cm-67171119.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/117176/1.jpg?6046,jumia,Salle A Manger,2026-06-11 18:51:49,False,Milieu (1500-4000),jumia_3596
Side table 30×40 cm - LOG493,399.0,699.0,43.0,https://www.jumia.ma/generic-side-table-3040-cm-log493-67171124.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/117176/1.jpg?6048,jumia,Salle A Manger,2026-06-11 18:50:56,True,Entrée (<500),jumia_3598
Kitea Table A Manger HULON - Marron,2695.0,3595.0,25.0,https://www.jumia.ma/kitea-table-a-manger-hulon-marron-63344182.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/144336/1.jpg?9803,jumia,Salle A Manger,2026-06-11 18:51:11,True,Milieu (1500-4000),jumia_3602
"Chaise pliante, noire",249.0,,0.0,https://www.jumia.ma/generic-chaise-pliante-noire-67159651.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/695176/1.jpg?5847,jumia,Salle A Manger,2026-06-11 18:51:20,False,Entrée (<500),jumia_3614
Kitea Set De 2 Tables Basses Carrées Merve - Noir,2990.0,3490.0,14.0,https://www.jumia.ma/kitea-set-de-2-tables-basses-carrees-merve-noir-67756605.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/665776/1.jpg?8811,jumia,Salle A Manger,2026-06-11 18:51:43,True,Milieu (1500-4000),jumia_3637
Grande table tranche d'arbre,399.0,499.0,20.0,https://www.jumia.ma/generic-grande-table-tranche-darbre-55132789.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/723155/1.jpg?0578,jumia,Salle A Manger,2026-06-11 18:50:46,True,Entrée (<500),jumia_3647
Table basse - plusieurs tailles - SHAM170,850.0,1200.0,29.0,https://www.jumia.ma/generic-table-basse-plusieurs-tailles-sham170-67184270.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/248176/1.jpg?8830,jumia,Salle A Manger,2026-06-11 18:50:56,True,Économique (500-1500),jumia_3657
Table Basse Ronde En Bois Rustique - Robio,450.0,650.0,31.0,https://www.jumia.ma/generic-table-basse-ronde-en-bois-rustique-robio-63134944.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/943136/1.jpg?5686,jumia,Salle A Manger,2026-06-11 18:50:46,True,Entrée (<500),jumia_3667
Dansmamaison.ma AMANDINE Chaise de salle a manger – Terracotta,990.0,,0.0,https://www.jumia.ma/dansmamaison.ma-amandine-chaise-de-salle-a-manger-terracotta-67733528.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/533776/1.jpg?4962,jumia,Salle A Manger,2026-06-11 18:50:58,False,Économique (500-1500),jumia_3701
Dansmamaison.ma LARA Table rectangulaire 150 x 80 cm ( sans chaises ),1511.0,2600.0,42.0,https://www.jumia.ma/dansmamaison.ma-lara-table-rectangulaire-150-x-80-cm-sans-chaises-67284890.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/848276/1.jpg?7853,jumia,Salle A Manger,2026-06-11 18:50:48,True,Milieu (1500-4000),jumia_3714
Kitea Table à manger OAK SQUERE- Beige,2999.0,,0.0,https://www.jumia.ma/kitea-table-a-manger-oak-squere-beige-66596168.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/169566/1.jpg?2819,jumia,Salle A Manger,2026-06-11 18:51:18,False,Milieu (1500-4000),jumia_3729
